出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,飛行時間_分鐘,是否過夜,是否為平日,機型,機型分類,航班代碼,艙等,假期,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,筆數,平均價格_log,最低價格_log,價格變異_log,中位數價格_log,最低價格剩餘天數_log,Region,經濟指標,機場指標,competing_flights,預測最低價格_rf,預測最低價格_svr,預測最低價格_xgb,效能_rf,效能_svr,效能_xgb
2025-02-20,星期四,中午12:25,下午班機,TPE,下午2:30,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A330,1,CX 461,商務艙,0,14299,14278,14287.0,1392.67,14311.25,75,79,9.57,9.57,7.24,9.57,4.33,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,5,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330-900neo,1,JX 235,經濟艙,0,3596,3300,3557.0,32948.24,3543.0,56,89,8.19,8.1,10.4,8.18,4.04,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,BR 855,經濟艙,0,4059,3813,4064.0,17801.97,3987.25,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A330,1,BR 871,經濟艙,0,4059,3813,4064.0,17801.97,4062.25,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A321,0,BR 869,經濟艙,0,4059,3813,4064.0,17801.97,4060.5,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A321,0,BR 869,商務艙,0,16386,14867,16395.0,4337463.59,17761.5,91,91,9.7,9.61,15.28,9.7,4.52,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,下午2:10,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,6,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A320neo,0,UO 111,經濟艙,0,1581,1340,1520.0,124139.31,1508.75,91,89,7.37,7.2,11.73,7.33,4.52,香港,0.6313249,-0.229905,18,3347.960611203542,1728.9129804967486,3390.7942,-1.2190294026204092,-0.14592409643529317,-1.2474195124792875
2025-02-20,星期四,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,6,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,UO 113,經濟艙,0,1562,1340,1520.0,120454.03,1505.0,91,89,7.35,7.2,11.7,7.33,4.52,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,6,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Airbus A320neo,0,UO 115,經濟艙,0,1618,1340,1520.0,138155.63,2161.25,91,89,7.39,7.2,11.84,7.33,4.52,香港,0.6313249,-0.229905,18,1939.5080675311665,1725.5236506236108,1705.0244,0.10259892768945449,0.20160849016836976,0.21109338851937537
2025-02-20,星期四,下午4:20,下午班機,TPE,下午6:20,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A320,0,HX 255,經濟艙,0,2378,1955,2572.0,134348.31,2403.75,28,86,7.77,7.58,11.81,7.85,3.37,香港,0.6313249,-0.229905,18,,,,,,
2025-02-20,星期四,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Airbus A330,1,CI 903,經濟艙,0,3949,3776,3961.0,13457.08,3920.5,75,89,8.28,8.24,9.51,8.28,4.33,香港,0.6313249,-0.229905,7,,,,,,
2025-02-20,星期四,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Boeing 737,0,CI 601,經濟艙,0,3969,3776,3961.0,26579.49,3896.5,75,89,8.29,8.24,10.19,8.28,4.33,香港,0.6313249,-0.229905,7,,,,,,
2025-02-20,星期四,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,130,No,1,Boeing 777,1,CX 407,經濟艙,0,4485,4353,4522.0,5080.98,4492.5,75,89,8.41,8.38,8.53,8.42,4.33,香港,0.6313249,-0.229905,7,4359.008926201974,4172.204659124227,4378.8423,0.02971420674413495,0.07129556836411197,0.02529943569143016
2025-02-20,星期四,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,5,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,JX 233,經濟艙,0,3851,3408,3793.0,140416.02,3821.25,56,89,8.26,8.13,11.85,8.24,4.04,香港,0.6313249,-0.229905,7,3364.3963868569276,3597.885955245483,3437.9827,0.11955606493767024,0.0584531356897657,0.10029894248855087
2025-02-20,星期四,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,BR 851,經濟艙,0,4059,3813,4064.0,17801.97,4044.5,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,7,,,,,,
2025-02-20,星期四,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Boeing 787-10,1,BR 891,經濟艙,0,4059,3813,4064.0,17801.97,4091.5,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,7,,,,,,
2025-02-20,星期四,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,BR 851,商務艙,0,18225,14867,16401.0,11889967.56,16636.5,91,90,9.81,9.61,16.29,9.71,4.52,香港,0.6313249,-0.229905,7,14567.524779087727,15362.109530934027,14545.851,0.12436361139135471,0.07660207790496636,0.12566642106587925
2025-02-20,星期四,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,6,直達航班。,Non-stop,2 小時,120,No,1,Boeing 737,0,HB 705,經濟艙,0,2159,2021,2122.0,8909.72,2103.5,57,58,7.68,7.61,9.1,7.66,4.06,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,下午6:10,晚間班機,TPE,晚上8:10,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,120,No,1,Boeing 737,0,CI 923,經濟艙,0,3949,3776,3961.0,13457.08,3903.75,75,89,8.28,8.24,9.51,8.28,4.33,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上10:30,晚間班機,TPE,"凌晨12:20 (星期五, 2月 21)",凌晨抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,110,No,1,Airbus A321neo,0,CI 607,經濟艙,0,3949,3776,3961.0,13553.06,3949.0,75,88,8.28,8.24,9.51,8.28,4.33,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,CX 473,經濟艙,0,4485,4353,4522.0,5080.98,4460.25,75,89,8.41,8.38,8.53,8.42,4.33,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Boeing 777,1,CX 565,經濟艙,0,4485,4353,4522.0,5080.98,4447.75,75,89,8.41,8.38,8.53,8.42,4.33,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Boeing 777,1,CX 451,經濟艙,0,4485,4353,4522.0,5080.98,4418.0,75,89,8.41,8.38,8.53,8.42,4.33,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A350,1,CX 531,經濟艙,0,4485,4353,4522.0,5080.98,4375.25,75,89,8.41,8.38,8.53,8.42,4.33,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,130,No,1,Boeing 777,1,CX 479,經濟艙,0,4485,4353,4522.0,5080.98,4464.5,75,89,8.41,8.38,8.53,8.42,4.33,香港,0.6313249,-0.229905,14,4359.008926201974,4549.162476514295,4422.6616,0.023628866345173315,-0.018963484491946493,0.009371347050341584
2025-02-20,星期四,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,125,No,1,Airbus A321neo,0,CX 473,商務艙,0,14743,14278,14284.0,4326930.48,14279.5,91,75,9.6,9.57,15.28,9.57,4.52,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,115,No,1,Boeing 787-10,1,BR 857,經濟艙,0,4059,3813,4064.0,17801.97,3921.5,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,110,No,1,Airbus A321,0,BR 809,經濟艙,0,4059,3813,4064.0,17801.97,4123.5,58,89,8.31,8.25,9.79,8.31,4.08,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321neo,0,UO 117,經濟艙,0,1575,1340,1520.0,122996.79,1628.25,91,89,7.36,7.2,11.72,7.33,4.52,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A320,0,HX 285,經濟艙,0,2515,1955,2772.0,208688.17,2502.25,28,82,7.83,7.58,12.25,7.93,3.37,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,6,直達航班。,Non-stop,2 小時,120,No,1,Airbus A321,0,HX 283,經濟艙,0,2855,1955,2573.0,11217329.86,2279.25,28,89,7.96,7.58,16.23,7.85,3.37,香港,0.6313249,-0.229905,14,,,,,,
2025-02-20,星期四,上午9:00,上午班機,TSA,中午12:50,下午抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 220,經濟艙,0,13515,9189,11016.0,45138666.54,11911.5,59,90,9.51,9.13,17.63,9.31,4.09,日本,-0.84717,0.7560275,4,,,,,,
2025-02-20,星期四,上午9:00,上午班機,TSA,中午12:50,下午抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 220,商務艙,0,30001,23629,25865.0,35406366.52,28409.75,26,90,10.31,10.07,17.38,10.16,3.3,日本,-0.84717,0.7560275,4,,,,,,
2025-02-20,星期四,上午9:30,上午班機,TSA,下午1:20,下午抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 96,經濟艙,0,14723,12147,13720.0,19581652.67,16575.75,75,72,9.6,9.4,16.79,9.53,4.33,日本,-0.84717,0.7560275,4,,,,,,
2025-02-20,星期四,上午9:30,上午班機,TSA,下午1:20,下午抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 96,商務艙,0,32441,29621,32226.0,15289633.06,34393.0,75,69,10.39,10.3,16.54,10.38,4.33,日本,-0.84717,0.7560275,4,,,,,,
2025-02-20,星期四,下午1:30,下午班機,TSA,下午5:30,下午抵達,HND,全日空航空,1,直達航班。,Non-stop,3 小時,180,No,1,Boeing 787,1,NH 852,經濟艙,0,18678,12829,12879.0,89402584.57,18232.25,71,84,9.84,9.46,18.31,9.46,4.28,日本,-0.84717,0.7560275,8,,,,,,
2025-02-20,星期四,下午4:50,下午班機,TSA,晚上8:40,晚間抵達,HND,全日空航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,NH 854,經濟艙,0,20684,12829,12883.0,118710910.56,29861.5,71,88,9.94,9.46,18.59,9.46,4.28,日本,-0.84717,0.7560275,8,,,,,,
2025-02-20,星期四,下午1:30,下午班機,TSA,下午5:30,下午抵達,HND,全日空航空,1,直達航班。,Non-stop,3 小時,180,No,1,Boeing 787,1,NH 852,商務艙,0,34482,33732,33749.0,6332841.36,33846.75,75,85,10.45,10.43,15.66,10.43,4.33,日本,-0.84717,0.7560275,8,33860.35026024483,30636.6321422923,33905.31,-0.00040181879337980605,0.0948427207252602,-0.0017301097963615415
2025-02-20,星期四,下午4:50,下午班機,TSA,晚上8:40,晚間抵達,HND,全日空航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,NH 854,商務艙,0,34559,33732,33749.0,6991122.67,33751.5,75,89,10.45,10.43,15.76,10.43,4.33,日本,-0.84717,0.7560275,8,29553.660084170544,30330.394469059374,29575.951,0.124374914176539,0.10136158484632166,0.12371446685702858
2025-02-20,星期四,下午3:35,下午班機,TSA,晚上7:25,晚間抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 98,經濟艙,0,17006,10775,12165.0,80002607.03,27827.0,75,87,9.74,9.29,18.2,9.41,4.33,日本,-0.84717,0.7560275,8,,,,,,
2025-02-20,星期四,下午3:35,下午班機,TSA,晚上7:25,晚間抵達,HND,日本航空,3,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787,1,JL 98,商務艙,0,32902,29621,32230.0,19078565.78,30936.25,75,81,10.4,10.3,16.76,10.38,4.33,日本,-0.84717,0.7560275,8,,,,,,
2025-02-20,星期四,下午4:30,下午班機,TSA,晚上8:20,晚間抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 190,經濟艙,0,17007,10585,13158.0,68907369.68,11787.75,58,88,9.74,9.27,18.05,9.48,4.08,日本,-0.84717,0.7560275,8,,,,,,
2025-02-20,星期四,下午4:30,下午班機,TSA,晚上8:20,晚間抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 190,商務艙,0,28201,26153,26167.0,20364895.18,27967.75,91,88,10.25,10.17,16.83,10.17,4.52,日本,-0.84717,0.7560275,8,29553.660084170544,30330.394469059374,29575.951,-0.05670495782358409,-0.08447745954034108,-0.05750198610453111
2025-02-20,星期四,凌晨12:10,凌晨班機,TPE,凌晨4:00,凌晨抵達,HND,台灣虎航,6,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A320,0,IT 216,經濟艙,0,6917,6099,6599.0,1027778.85,7249.0,69,65,8.84,8.72,13.84,8.79,4.25,日本,-0.84717,0.7560275,1,,,,,,
2025-02-20,星期四,清晨7:15,早晨班機,TSA,上午11:05,上午抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 192,經濟艙,0,12052,9448,10755.0,12849003.47,10599.25,58,88,9.4,9.15,16.37,9.28,4.08,日本,-0.84717,0.7560275,2,9774.071005263138,10198.299581196194,9747.106,0.07785258341268124,0.03782818773062305,0.08039658982357242
2025-02-20,星期四,清晨7:15,早晨班機,TSA,上午11:05,上午抵達,HND,長榮航空,1,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Boeing 787-10,1,BR 192,商務艙,0,26703,26153,26167.0,5633820.42,26162.25,91,86,10.19,10.17,15.54,10.17,4.52,日本,-0.84717,0.7560275,2,,,,,,
2025-02-20,星期四,下午6:25,晚間班機,TSA,晚上10:15,晚間抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 222,經濟艙,0,13581,8915,9853.0,45208756.37,13271.75,59,80,9.52,9.1,17.63,9.2,4.09,日本,-0.84717,0.7560275,3,,,,,,
2025-02-20,星期四,下午6:25,晚間班機,TSA,晚上10:15,晚間抵達,HND,中華航空,2,直達航班。,Non-stop,2 小時 50 分鐘,170,No,1,Airbus A330,1,CI 222,商務艙,0,24880,23057,25210.0,4172268.03,24383.75,26,81,10.12,10.05,15.24,10.14,3.3,日本,-0.84717,0.7560275,3,,,,,,
2025-02-20,星期四,晚上8:55,晚間班機,TPE,"凌晨12:55 (星期五, 2月 21)",凌晨抵達,HND,樂桃航空,6,直達航班。,Non-stop,3 小時,180,No,1,Airbus A320neo,0,MM 860,經濟艙,0,8677,5310,6540.0,13298195.86,6245.0,84,89,9.07,8.58,16.4,8.79,4.44,日本,-0.84717,0.7560275,3,4926.410043427791,4914.0092326873055,4914.08,0.21114330769771167,0.21312902599082378,0.21311768164531625
2025-02-20,星期四,下午3:45,下午班機,TPE,晚上7:15,晚間抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A330,1,CI 162,經濟艙,0,6754,5728,6240.0,1061914.49,7656.0,58,90,8.82,8.65,13.88,8.74,4.08,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,下午3:45,下午班機,TPE,晚上7:15,晚間抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A330,1,CI 162,商務艙,0,18321,17337,18659.0,306167.83,18133.0,26,91,9.82,9.76,12.63,9.83,3.3,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,中午12:25,下午班機,TPE,下午3:50,下午抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 787-10,1,KE 186,經濟艙,0,7407,6051,7182.5,507250.54,7345.0,91,90,8.91,8.71,13.14,8.88,4.52,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,中午12:25,下午班機,TPE,下午3:50,下午抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 787-10,1,KE 186,商務艙,0,17544,16680,17521.0,874370.12,16891.75,91,91,9.77,9.72,13.68,9.77,4.52,韓國,-0.059982,1.5913391,12,16714.774387285077,16402.768423762747,16687.814,0.010477044279895395,0.02894795247604616,0.012073085788920628
2025-02-20,星期四,下午1:35,下午班機,TPE,下午5:00,下午抵達,ICN,濟州航空,4,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 737,0,7C 2602,經濟艙,0,5962,3562,5277.0,2509027.41,4915.0,34,87,8.69,8.18,14.74,8.57,3.56,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,中午12:40,下午班機,TPE,下午4:05,下午抵達,ICN,真航空,6,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 777,1,LJ 732,經濟艙,0,7269,3982,7377.5,724314.42,7377.75,28,90,8.89,8.29,13.49,8.91,3.37,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,下午3:15,下午班機,TPE,下午6:45,晚間抵達,ICN,長榮航空,1,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Boeing 787-10,1,BR 160,經濟艙,0,6850,6027,6416.0,1139211.44,6420.0,50,90,8.83,8.7,13.95,8.77,3.93,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,下午3:15,下午班機,TPE,下午6:45,晚間抵達,ICN,長榮航空,1,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Boeing 787-10,1,BR 160,商務艙,0,20187,20164,20179.0,846.41,20182.25,91,91,9.91,9.91,6.74,9.91,4.52,韓國,-0.059982,1.5913391,12,19298.421023228715,16566.208132014737,19268.89,0.043792390678506356,0.17916941213121743,0.04525557730183701
2025-02-20,星期四,下午1:40,下午班機,TPE,下午5:00,下午抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A380,2,OZ 712,經濟艙,0,7388,4867,7210.0,2953743.26,8253.75,63,90,8.91,8.49,14.9,8.88,4.16,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,下午5:10,下午班機,TPE,晚上8:30,晚間抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A330,1,OZ 714,經濟艙,0,11354,9012,11574.0,3547005.82,12840.75,64,90,9.34,9.11,15.08,9.36,4.17,韓國,-0.059982,1.5913391,12,5442.049119271028,5535.716884091474,5582.8716,0.576189154117086,0.5688945829416916,0.5652223131802075
2025-02-20,星期四,下午1:40,下午班機,TPE,下午5:00,下午抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A380,2,OZ 712,商務艙,0,14353,13103,14099.0,1540148.24,13850.75,42,91,9.57,9.48,14.25,9.55,3.76,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,下午5:10,下午班機,TPE,晚上8:30,晚間抵達,ICN,韓亞航空,1,直達航班。,Non-stop,2 小時 20 分鐘,140,No,1,Airbus A330,1,OZ 714,商務艙,0,14353,13103,14099.0,1540148.24,14145.25,42,91,9.57,9.48,14.25,9.55,3.76,韓國,-0.059982,1.5913391,12,,,,,,
2025-02-20,星期四,清晨7:55,早晨班機,TPE,上午11:20,上午抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,CI 160,經濟艙,0,8335,6488,8332.5,2509629.0,7872.5,74,90,9.03,8.78,14.74,9.03,4.32,韓國,-0.059982,1.5913391,4,,,,,,
2025-02-20,星期四,清晨7:55,早晨班機,TPE,上午11:20,上午抵達,ICN,中華航空,2,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,CI 160,商務艙,0,18526,17909,18659.0,81469.89,18390.0,26,91,9.83,9.79,11.31,9.83,3.3,韓國,-0.059982,1.5913391,4,,,,,,
2025-02-20,星期四,清晨7:05,早晨班機,TPE,上午10:30,上午抵達,ICN,長榮航空,1,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,BR 170,經濟艙,0,8708,6352,8644.0,2092566.18,8000.5,29,90,9.07,8.76,14.55,9.06,3.4,韓國,-0.059982,1.5913391,4,6311.965965430143,5885.828448413115,6207.928,0.211053563473515,0.2643174241093537,0.22405746857618275
2025-02-20,星期四,清晨7:05,早晨班機,TPE,上午10:30,上午抵達,ICN,長榮航空,1,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Airbus A330,1,BR 170,商務艙,0,20187,20164,20179.0,846.41,20177.0,91,91,9.91,9.91,6.74,9.91,4.52,韓國,-0.059982,1.5913391,4,,,,,,
2025-02-20,星期四,晚上8:00,晚間班機,TPE,晚上11:30,晚間抵達,ICN,台灣虎航,4,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Airbus A320,0,IT 602,經濟艙,0,4229,3399,4099.0,184370.79,4099.0,47,90,8.35,8.13,12.12,8.32,3.87,韓國,-0.059982,1.5913391,4,,,,,,
2025-02-20,星期四,晚上7:25,晚間班機,TPE,晚上10:55,晚間抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Boeing 787,1,KE 188,經濟艙,0,7065,5968,7148.0,2335415.3,6885.25,72,90,8.86,8.69,14.66,8.87,4.29,韓國,-0.059982,1.5913391,4,,,,,,
2025-02-20,星期四,晚上7:25,晚間班機,TPE,晚上10:55,晚間抵達,ICN,大韓航空,2,直達航班。,Non-stop,2 小時 30 分鐘,150,No,1,Boeing 787,1,KE 188,商務艙,0,17808,16680,17521.0,2039499.51,16892.0,91,80,9.79,9.72,14.53,9.77,4.52,韓國,-0.059982,1.5913391,4,16652.794735972104,15379.792409812148,16699.213,0.014160861000941048,0.08952211639757592,0.011412923832287473
2025-02-20,星期四,下午6:10,晚間班機,TPE,晚上9:35,晚間抵達,ICN,酷航,4,直達航班。,Non-stop,2 小時 25 分鐘,145,No,1,Boeing 787,1,TR 896,經濟艙,0,4118,3188,3988.0,252235.96,3913.0,78,90,8.32,8.07,12.44,8.29,4.37,韓國,-0.059982,1.5913391,4,,,,,,
2025-02-20,星期四,上午9:30,上午班機,TPE,下午1:30,下午抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時,180,No,1,Airbus A330,1,CI 100,經濟艙,0,11441,9464,10474.0,11331688.25,11483.25,59,90,9.35,9.16,16.24,9.26,4.09,日本,-0.84717,-1.180738,7,,,,,,
2025-02-20,星期四,上午9:30,上午班機,TPE,下午1:30,下午抵達,NRT,中華航空,2,直達航班。,Non-stop,3 小時,180,No,1,Airbus A330,1,CI 100,商務艙,0,24284,22771,24898.0,771908.87,24925.5,26,91,10.1,10.03,13.56,10.12,3.3,日本,-0.84717,-1.180738,7,,,,,,
2025-02-20,星期四,上午10:35,上午班機,TPE,下午2:40,下午抵達,NRT,日本航空,3,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Boeing 787,1,JL 802,經濟艙,0,11012,9779,10281.0,2098413.66,13340.25,26,90,9.31,9.19,14.56,9.24,3.3,日本,-0.84717,-1.180738,7,,,,,,
2025-02-20,星期四,上午10:35,上午班機,TPE,下午2:40,下午抵達,NRT,日本航空,3,直達航班。,Non-stop,3 小時 5 分鐘,185,No,1,Boeing 787,1,JL 802,商務艙,0,27998,22924,30736.0,14369365.61,26837.5,75,91,10.24,10.04,16.48,10.33,4.33,日本,-0.84717,-1.180738,7,,,,,,
